Duke Law Journal,Duke Law J,2.441
Duke Mathematical Journal,Duke Math J,2.403
Dutch Crossing Journal of Low Countries Studies,Dutch Crossing,0.133
Dyes and Pigments,Dyes Pigments,4.889
Dyna,Dyna,1.113
Dyna,Dyna-bilbao,1.113
Dynamical Systems an International Journal,Dynam Syst,0.622
Dynamics of Atmospheres and Oceans,Dynam Atmos Oceans,1.319
Dynamics of Partial Differential Equations,Dynam Part Differ Eq,0.968
Dynamic Systems and Applications,Dyn Syst Appl,0.622
Dynamic Systems and Applications,Dynam Syst Appl,0.622
Dynamis,Dynamis,0.429
Dynamis,Dynamis,0.429
Dyslexia,Dyslexia,1.887
Dysphagia,Dysphagia,3.438
E m Ekonomie a Management,E M Ekon Manag,1.446
Ear and Hearing,Ear Hearing,3.57
Early Childhood Research Quarterly,Early Child Res Q,3.719
Early Education and Development,Early Educ Dev,2.175
Early Human Development,Early Hum Dev,2.079
Early Intervention in Psychiatry,Early Interv Psychia,2.732
Early Intervention in Psychiatry,Early Interv Psychia,2.732
Earth and Environmental Science Transactions of the Royal Society of Edinburgh,Earth Env Sci T R So,1.864
Earth and Planetary Science Letters,Earth Planet Sc Lett,5.255
Earth Interactions,Earth Interact,2.769
Earth Moon and Planets,Earth Moon Planets,1
Earth Planets and Space,Earth Planets Space,2.363
Earthquake Engineering Structural Dynamics,Earthq Eng Struct D,4.43
Earthquake Engineering Structural Dynamics,Earthquake Eng Struc,4.43
Earthquake Engineering and Engineering Vibration,Earthq Eng Eng Vib,2.138
Earthquake Spectra,Earthq Spectra,3.03
Earth Science Informatics,Earth Sci Inform,2.878
Earth Science Reviews,Earth-sci Rev,12.413
Earth Sciences History,Earth Sci Hist,0.233
Earth Sciences History,Earth Sci Hist,0.233
Earth Sciences Research Journal,Earth Sci Res J,0.779
Earth Surface Processes and Landforms,Earth Surf Proc Land,4.133
Earth Surface Processes and Landforms,Earth Surf Processes,4.133
Eastern European Countryside,East Eur Countrys,0.609
Eastern European Countryside,East Eur Countryside,0.609
Eastern European Economics,Eastern Eur Econ,1.087
East European Politics and Societies,E Eur Polit Soc,1.43
Eating and Weight Disorders Studies on Anorexia Bulimia and Obesity,Eat Weight Disord-st,4.652
Eating Behaviors,Eat Behav,2.699
Echocardiography a Journal of Cardiovascular Ultrasound and Allied Techniques,Echocardiogr-j Card,1.724
Ecography,Ecography,5.992
Ecohydrology,Ecohydrology,2.843
Ecological Applications,Ecol Appl,4.657
Ecological Chemistry and Engineering s Chemia i Inzynieria Ekologiczna s,Ecol Chem Eng S,1.545
Ecological Complexity,Ecol Complex,1.882
Ecological Economics,Ecol Econ,5.389
Ecological Economics,Ecol Econ,5.389
Ecological Engineering,Ecol Eng,4.035
Ecological Entomology,Ecol Entomol,2.465
Ecological Indicators,Ecol Indic,4.958
Ecological Informatics,Ecol Inform,3.142
Ecological Modelling,Ecol Model,2.974
Ecological Monographs,Ecol Monogr,10.315
Ecological Psychology,Ecol Psychol,2.781
Ecological Research,Ecol Res,1.917
Ecology,Ecology,5.499
Ecology and Society,Ecol Soc,4.403
Ecology and Society,Ecol Soc,4.403
Ecology Law Quarterly,Ecol Law Quart,0.924
Ecology Letters,Ecol Lett,9.492
Ecology of Food and Nutrition,Ecol Food Nutr,1.692
Ecology of Freshwater Fish,Ecol Freshw Fish,2.039
Econ Journal Watch,Econ J Watch,0.9
Econometrica,Econometrica,5.844
Econometrica,Econometrica,5.844
Econometric Reviews,Economet Rev,1.718
Econometric Reviews,Economet Rev,1.718
Econometrics Journal,Economet J,4.571
Econometrics Journal,Economet J,4.571
Econometric Theory,Economet Theor,2.099
Econometric Theory,Economet Theor,2.099
Economia Politica,Econ Polit,1.189
Economia Politica,Econ Polit-italy,1.189
Economica,Economica,2.397
Economic and Industrial Democracy,Econ Ind Democracy,2.947
Economic and Social Review,Econ Soc Rev,0.792
Economic Botany,Econ Bot,1.731
Economic Computation and Economic Cybernetics Studies and Research,Econ Comput Econ Cyb,0.885
Economic Computation and Economic Cybernetics Studies and Research,Econ Comput Econ Cyb,0.885
Economic Development and Cultural Change,Econ Dev Cult Change,1.741
Economic Development Quarterly,Econ Dev Q,1.696
Economic Geography,Econ Geogr,11.767
Economic Geology,Econ Geol,4.49
Economic History Review,Econ Hist Rev,1.911
Economic Inquiry,Econ Inq,1.538
Economic Journal,Econ J,3.178
Economic Modelling,Econ Model,3.127
Economic Policy,Econ Policy,2.938
Economic Record,Econ Rec,1.246
Economics Human Biology,Econ Hum Biol,2.184
Economics Human Biology,Econ Hum Biol,2.184
Economics Politics,Econ Polit-oxford,1.8
Economics and Philosophy,Econ Philos,1.025
Economics Letters,Econ Lett,2.097
Economics of Education Review,Econ Educ Rev,2.238
Economics of Transition,Econ Transit,0.9
Economic Systems Research,Econ Syst Res,2.69
Economic Theory,Econ Theor,1.533
Economic Theory,Econ Theory,1.533
Economist Netherlands,Economist-netherland,0.667
Economy and Society,Econ Soc,2.849
Econtent,Econtent,0.167
Ecoscience,Ecoscience,1.95
Ecosystems,Ecosystems,4.217
Ecosystem Services,Iss Environ Sci Tech,5.454
Ecosystem Services,Iss Environ Sci Tech,5.454
Ecotoxicology,Ecotoxicology,2.823
Ecotoxicology and Environmental Safety,Ecotox Environ Safe,6.291
Educacion Xx 1,Educ Xx1,3.265
Educational Administration Quarterly,Educ Admin Quart,4
Educational and Psychological Measurement,Educ Psychol Meas,2.821
Educational and Psychological Measurement,Educ Psychol Meas,2.821
Educational Assessment Evaluation and Accountability,Educ Assess Eval Acc,2
Educational Evaluation and Policy Analysis,Educ Eval Policy An,3.347
Educational Gerontology,Educ Gerontol,1.078
Educational Leadership,Educ Leadership,0.607
Educational Management Administration Leadership,Educ Manag Adm Lead,4.208
Educational Philosophy and Theory,Educ Philos Theory,1.645
Educational Policy,Educ Policy,2.893
Educational Psychologist,Educ Psychol,9.541
Educational Psychologist,Educ Psychol-us,9.541
Educational Psychology,Educ Psychol-uk,2.903
Educational Psychology Review,Educ Psychol Rev,8.705
Educational Research,Educ Res,2.509
Educational Research,Educ Res-uk,2.509
Educational Researcher,Educ Researcher,4.854
Educational Research Review,Educ Res Rev-neth,7.803
Educational Review,Educ Rev,3.605
Educational Studies,Educ Stud,1.19
Educational Studies in Mathematics,Educ Stud Math,2.402
Educational Technology Society,Educ Technol Soc,3.522
Education and Training in Autism and Developmental Disabilities,Educ Train Autism De,1.578
Education and Urban Society,Educ Urban Soc,1.207
Education as Change,Educ Chang,0.667
Education as Change,Educ Change,0.667
Education Finance and Policy,Educ Financ Policy,2.326
Egitim Ve Bilim Education and Science,Egit Bilim,0.486
Egyptian Journal of Biological Pest Control,Egypt J Biol Pest Co,1.995
Ejso,Ejso,4.424
Ejso,Ejso-eur J Surg Onc,4.424
Ekonomicky Casopis,Ekon Cas,0.69
Eksploatacja i Niezawodnosc Maintenance and Reliability,Eksploat Niezawodn,2.176
Electoral Studies,Elect Stud,2.07
Electrical Engineering,Electr Eng,1.836
Electrical Engineering in Japan,Electr Eng Jpn,0.225
Electric Power Components and Systems,Electr Pow Compo Sys,1.071
Electric Power Systems Research,Electr Pow Syst Res,3.414
Electroanalysis,Electroanal,3.223
Electrochemistry,Electrochemistry,1.381
Electrochemistry Communications,Electrochem Commun,4.724
Electrochimica Acta,Electrochim Acta,6.901
Electromagnetic Biology and Medicine,Electromagn Biol Med,2.882
Electromagnetics,Electromagnetics,1.099
Electronic Commerce Research,Electron Commer Res,3.747
Electronic Commerce Research and Applications,Electron Commer R A,6.014
Electronic Commerce Research and Applications,Electron Commer R A,6.014
Electronic Communications in Probability,Electron Commun Prob,0.782
Electronic Journal of Biotechnology,Electron J Biotechn,2.8
Electronic Journal of Biotechnology,Electron J Biotechno,2.8
Electronic Journal of Combinatorics,Electron J Comb,0.695
Electronic Journal of Linear Algebra,Electron J Linear Al,0.682
Electronic Journal of Probability,Electron J Probab,1.151
Electronic Journal of Qualitative Theory of Differential Equations,Electron J Qual Theo,1.874
Electronic Journal of Statistics,Electron J Stat,1.125
Electronic Library,Electron Libr,1.453
Electronic Markets,Electron Mark,4.765
Electronic Materials Letters,Electron Mater Lett,3.017
Electronic Research Announcements in Mathematical Sciences,Electron Res Announc,0.929
Electronics,Electronics,2.397
Electronics and Communications in Japan,Electr Commun Jpn,0.324
Electronics Letters,Electron Lett,1.314
Electronic Transactions on Numerical Analysis,Electron T Numer Ana,0.959
Electrophoresis,Electrophoresis,3.535
Elektronika Ir Elektrotechnika,Elektron Elektrotech,1.128
Elementary School Journal,Elem School J,1.667
Elements,Elements,3.671
Elt Journal,Elt J,2.028
Embo Journal,Embo J,11.598
Embo Molecular Medicine,Embo Mol Med,12.137
Embo Reports,Embo Rep,8.807
Emergencias,Emergencias,3.881
Emergency Medicine Australasia,Emerg Med Australas,2.151
Emergency Medicine Clinics of North America,Emerg Med Clin N Am,2.264
Emergency Medicine Journal,Emerg Med J,2.74
Emerging Infectious Diseases,Emerg Infect Dis,6.883
Emerging Markets Finance and Trade,Emerg Mark Financ Tr,2.315
Emerging Markets Review,Emerg Mark Rev,4.073
Emotion,Emotion,4.329
Empirical Economics,Empir Econ,1.713
Empirical Software Engineering,Empir Softw Eng,2.522
Encephale Revue De Psychiatrie Clinique Biologique et Therapeutique,Encephale,1.291
Endeavour,Endeavour,0.444
Endocrine,Endocrine,3.633
Endocrine Journal,Endocr J,2.349
Endocrine Pathology,Endocr Pathol,3.943
Endocrine Practice,Endocr Pract,3.443
Endocrine Related Cancer,Endocr-relat Cancer,5.678
Endocrine Research,Endocr Res,1.72
Endocrine Reviews,Endocr Rev,19.871
Endocrinology,Endocrinology,4.736
Endocrinology and Metabolism,Endocrinol Metab,4.01
Endocrinology and Metabolism Clinics of North America,Endocrin Metab Clin,4.741
Endokrynologia Polska,Endokrynol Pol,1.582
Endoscopic Ultrasound,Clin Gastroent-ser,5.628
Endoscopy,Endoscopy,10.093
Energies,Energies,3.004
Energy,Energy,7.147
Energy Environment,Energ Environ-uk,2.945
Energy Environmental Science,Energ Environ Sci,38.532
Energy Fuels,Energ Fuel,3.605
Energy and Buildings,Energ Buildings,5.879
Energy Conversion and Management,Energ Convers Manage,9.709
Energy Economics,Energ Econ,7.042
Energy Efficiency,Energ Effic,2.574
Energy Efficiency,Energ Effic,2.574
Energy Exploration Exploitation,Energ Explor Exploit,2.139
Energy Journal,Energ J,2.414
Energy Journal,Energ J,2.414
Energy Journal,Energy J,2.414
Energy Journal,Energy J,2.414
Energy Policy,Energ Policy,6.142
Energy Policy,Energ Policy,6.142
Energy Sources Part a Recovery Utilization and Environmental Effects,Energ Source Part A,3.447
Energy Sources Part b Economics Planning and Policy,Energ Source Part B,3.205
Enfermedades Infecciosas y Microbiologia Clinica,Enferm Infec Micr Cl,1.731
Engenharia Agricola,Eng Agr-jaboticabal,0.716
Engenharia Agricola,Eng Agric,0.716
Engenharia Sanitaria e Ambiental,Eng Sanit Ambient,0.417
Engineering,Engineering-london,7.553
Engineering Analysis with Boundary Elements,Eng Anal Bound Elem,2.964
Engineering Applications of Artificial Intelligence,Eng Appl Artif Intel,6.212
Engineering Applications of Computational Fluid Mechanics,Eng Appl Comp Fluid,8.391
Engineering Computations,Eng Computation,1.593
Engineering Failure Analysis,Eng Fail Anal,3.114
Engineering Fracture Mechanics,Eng Fract Mech,4.406
Engineering Geology,Eng Geol,6.755
Engineering in Life Sciences,Eng Life Sci,2.678
Engineering Optimization,Eng Optimiz,3.23
Engineering Structures,Eng Struct,4.471
Engineering Studies,Eng Stud,0.944
Engineering Studies,Eng Stud,0.944
Engineering with Computers,Eng Comput,7.963
Engineering with Computers,Eng Comput-germany,7.963
English for Specific Purposes,Engl Specif Purp,2.804
English Historical Review,Engl Hist Rev,0.655
English in Australia,Engl Aust,0.422
English in Education,Engl Educ-uk,1.135
English Language Linguistics,Engl Lang Linguist,0.87
English Teaching Practice and Critique,Engl Teach-pract Cri,0.833
English Teaching Practice and Critique,Engl Teach-prat Crit,0.833
English World Wide,Engl World-wide,1.083
Ensenanza De Las Ciencias,Ensen Cienc,1.217
Ent Ear Nose Throat Journal,Ent-ear Nose Throat,1.697
Enterprise Society,Enterp Soc,0.928
Enterprise Information Systems,Enterp Inf Syst-uk,4.35
Enterprise Information Systems,Enterp Inform Syst,4.35
Enterprise Information Systems,Lect Notes Bus Inf P,4.35
Entomologia Experimentalis et Applicata,Entomol Exp Appl,2.25
Entomologia Generalis,Entomol Gen,5.625
Entomologica Americana,Entomol Am,0.667
Entomologica Americana,Entomol Am-ny,0.667
Entomologica Fennica,Entomol Fennica,0.767
Entomological News,Entomol News,0.359
Entomological Research,Entomol Res,1.306
Entomological Science,Entomol Sci,1.602
Entrepreneurship and Regional Development,Entrep Region Dev,5.149
Entrepreneurship Theory and Practice,Entrep Theory Pract,10.075
Entrepreneurship Theory and Practice,Entrep Theory Pract,10.075
Entropy,Entropy,2.524
Entropy,Entropy-switz,2.524
Environment,Environment,4.103
Environment,Environment,4.103
Environmental Engineering Geoscience,Environ Eng Geosci,0.736
Environmental Resource Economics,Environ Resour Econ,2.181
Environmental and Ecological Statistics,Environ Ecol Stat,1.119
Environmental and Experimental Botany,Environ Exp Bot,5.545
Environmental and Molecular Mutagenesis,Environ Mol Mutagen,3.216
Environmental Archaeology,Environ Archaeol,2.21
Environmental Biology of Fishes,Environ Biol Fish,1.844
Environmental Chemistry,Environ Chem,3.088
Environmental Chemistry Letters,Environ Chem Lett,9.027
Environmental Communication a Journal of Nature and Culture,Environ Commun,2.848
Environmental Conservation,Environ Conserv,3.012
Environmental Earth Sciences,Environ Earth Sci,2.784
Environmental Education Research,Environ Educ Res,3.512
Environmental Engineering and Management Journal,Environ Eng Manag J,0.916
Environmental Engineering Science,Environ Eng Sci,1.907
Environmental Entomology,Environ Entomol,2.377
Environmental Ethics,Environ Ethics,0.283
Environmental Fluid Mechanics,Environ Fluid Mech,2.551
Environmental Forensics,Environ Forensics,1.328
Environmental Geochemistry and Health,Environ Geochem Hlth,4.609
Environmental Hazards Human and Policy Dimensions,Environ Hazards-uk,1.827
Environmental Health,Environ Health-glob,5.984
Environmental Health,Environ Health-uk,5.984
Environmental Health Perspectives,Environ Health Persp,9.031
Environmental History,Environ Hist,0.746
Environmental History,Environ Hist-us,0.746
Environmental Impact Assessment Review,Environ Impact Asses,4.549
Environmental Management,Environ Manage,3.266
Environmental Microbiology,Environ Microbiol,5.491
Environmental Microbiology,Method Enzymol,5.491
Environmental Microbiology Reports,Env Microbiol Rep,3.541
Environmental Modeling Assessment,Environ Model Assess,2.333
Environmental Modelling Software,Environ Modell Softw,5.288
Environmental Monitoring and Assessment,Environ Monit Assess,2.513
Environmental Politics,Environ Polit,6.71
Environmental Pollution,Environ Pollut,8.071
Environmental Progress Sustainable Energy,Environ Prog Sustain,2.431
Environmental Research,Environ Res,6.498
Environmental Research Letters,Environ Res Lett,6.793
Environmental Reviews,Environ Rev,5.212
Environmental Science Policy,Environ Sci Policy,5.581
Environmental Science Technology,Environ Sci Technol,9.028
Environmental Science and Pollution Research,Environ Sci Pollut R,4.223
Environmental Technology,Environ Technol,3.247
Environmental Toxicology,Environ Toxicol,4.119
Environmental Toxicology,Wit Tr Biomed Health,4.119
Environmental Toxicology and Chemistry,Environ Toxicol Chem,3.742
Environmental Toxicology and Pharmacology,Environ Toxicol Phar,4.86
Environmental Values,Environ Value,2.518
Environmental Values,Routl Introd Environ,2.518
Environment and Behavior,Environ Behav,6.222
Environment and Development Economics,Environ Dev Econ,1.939
Environment and History,Environ Hist-uk,0.714
Environment and Planning d Society Space,Environ Plann D,6.664
Environment and Urbanization,Environ Urban,3.2
Environment International,Environ Int,9.621
Environment Protection Engineering,Environ Prot Eng,0.977
Environmetrics,Environmetrics,1.9
Enzyme and Microbial Technology,Enzyme Microb Tech,3.493
Epe Journal,Epe J,0.933
Epidemiologia Prevenzione,Epidemiol Prev,1.901
Epidemiologia Prevenzione,Epidemiol Prev,1.901
Epidemiologic Reviews,Epidemiol Rev,6.222
Epidemiologie Mikrobiologie Imunologie,Epidemiol Mikrobi Im,0.444
Epidemiology,Epidemiology,4.822
Epidemiology,Epidemiology,4.822
Epidemiology and Infection,Epidemiol Infect,2.451
Epigenetics,Ciba F Symp,4.528
Epigenetics,Epigenetics,4.528
Epigenetics,Epigenetics-us,4.528
Epigenetics Chromatin,Epigenet Chromatin,4.954
Epigenomics,Epigenomics-uk,4.778
Epilepsia,Epilepsia,5.864
Epilepsy Behavior,Epilepsy Behav,2.937
Epilepsy Currents,Epilepsy Curr,7.5
Epilepsy Research,Epilepsy Res,3.045
Epileptic Disorders,Epileptic Disord,1.819
Episodes,Episodes,2.49
Epl,Epl-europhys Lett,1.947
E Polymers,E-polymers,2.025
Equine Veterinary Education,Equine Vet Educ,1.063
Equine Veterinary Journal,Equine Vet J,2.888
Erde,Erde,0.816
Erde,Erde,0.816
Erdkunde,Erdkunde,2.184
Erdkunde,Erdkunde,2.184
Ergodic Theory and Dynamical Systems,Ergod Theor Dyn Syst,1.202
Ergonomics,Ergonomics,2.778
Ergonomics,Ergonomics,2.778
Ernahrungs Umschau,Ernahrungs Umschau,0.489
Ernahrungs Umschau,Ernahrungs-umschau,0.489
Ernahrungs Umschau,Ernahrungs-umschau,0.489
